Mean_Train,STD_Train,Finish Train,Mean_Test,STD_Test,Finish Test
-4.081632653061225,56.99689813783244,0.0,0.0,0.0,0.0
-3.4081632653061225,47.59240994509006,0.0,0.0,0.0,0.0
-3.913265306122449,54.64577608964683,0.0,0.0,0.0,0.0
-2.622448979591837,36.62050705355733,0.0,0.0,0.0,0.0
-4.081632653061225,56.99689813783244,0.0,0.0,0.0,0.0
-4.081632653061225,56.99689813783244,0.0,0.0,0.0,0.0
-4.081632653061225,56.99689813783244,0.0,0.0,0.0,0.0
-4.081632653061225,56.99689813783244,0.0,0.0,0.0,0.0
-1.9489795918367347,27.216018860814962,0.0,0.0,0.0,0.0
-3.239795918367347,45.24128789690448,0.0,0.0,0.0,0.0
-2.3418367346938775,32.70197030658135,0.0,0.0,0.0,0.0
-1.8928571428571428,26.43231151141977,0.0,0.0,0.0,0.0
1.4744897959183674,20.590129452291954,0.0,0.0,0.0,0.0
-3.857142857142857,53.8620687402516,0.0,0.0,0.0,0.0
-3.913265306122449,54.64577608964683,0.0,0.0,0.0,0.0
-4.081632653061225,56.99689813783244,0.0,0.0,0.0,0.0
-2.3979591836734695,33.48567765597653,0.0,0.0,0.0,0.0
-1.6122448979591837,22.513774764443806,0.0,0.0,0.0,0.0
-4.025510204081633,56.21319078843721,0.0,0.0,0.0,0.0
-0.6581632653061225,9.19074982472548,0.0,0.0,0.0,0.0
-4.081632653061225,56.99689813783244,0.0,0.0,0.0,0.0
1.8673469387755102,26.076080898058322,0.0,0.0,0.0,0.0
-4.081632653061225,56.99689813783244,0.0,0.0,0.0,0.0
-4.081632653061225,56.99689813783244,0.0,0.0,0.0,0.0
-0.2653061224489796,3.7047983789591057,0.0,0.0,0.0,0.0
-1.7244897959183674,24.08118946323419,0.0,0.0,0.0,0.0
-4.025510204081633,56.21319078843721,0.0,0.0,0.0,0.0
-2.7908163265306123,38.97162910174292,0.0,0.0,0.0,0.0
